,network,id,createdAt,molochAddress,memberAddress,shares,loot
422,mainnet,0xaf4a035891fc392a05743aa9a75816c4d411960f-member-0xced608aa29bb92185d9b6340adcbfa263dae075b-rage-15009546,1655931769,0xaf4a035891fc392a05743aa9a75816c4d411960f,0xced608aa29bb92185d9b6340adcbfa263dae075b,0,200
423,mainnet,0xaf4a035891fc392a05743aa9a75816c4d411960f-member-0xdf290293c4a4d6ebe38fd7085d7721041f927e0a-rage-15042096,1656457966,0xaf4a035891fc392a05743aa9a75816c4d411960f,0xdf290293c4a4d6ebe38fd7085d7721041f927e0a,0,100
424,mainnet,0xaf4a035891fc392a05743aa9a75816c4d411960f-member-0xe04885c3f1419c6e8495c33bdcf5f8387cd88846-rage-15013083,1655989448,0xaf4a035891fc392a05743aa9a75816c4d411960f,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,0,100
425,mainnet,0xaf4a035891fc392a05743aa9a75816c4d411960f-member-0xf9d121a37abf9ebaff08ebb4ecb48db0ed729fcf-rage-15018990,1656084728,0xaf4a035891fc392a05743aa9a75816c4d411960f,0xf9d121a37abf9ebaff08ebb4ecb48db0ed729fcf,0,1000
426,mainnet,0xb0d854aa93ffc875e9a3f589681d2a6a48b17948-member-0x68d36dcbdd7bbf206e27134f28103abe7cf972df-rage-11950614,1614578797,0xb0d854aa93ffc875e9a3f589681d2a6a48b17948,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,50,0
427,mainnet,0xb42616e266cb0c6d34c1434f09b95ed50bb551ed-member-0xace1ae1a4db3adec22b3e1173afe852a5a6fe40a-rage-10824154,1599609469,0xb42616e266cb0c6d34c1434f09b95ed50bb551ed,0xace1ae1a4db3adec22b3e1173afe852a5a6fe40a,500,0
428,mainnet,0xb42616e266cb0c6d34c1434f09b95ed50bb551ed-member-0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214-rage-9489835,1581799170,0xb42616e266cb0c6d34c1434f09b95ed50bb551ed,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,2000,0
429,mainnet,0xb42616e266cb0c6d34c1434f09b95ed50bb551ed-member-0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214-rage-9543923,1582517324,0xb42616e266cb0c6d34c1434f09b95ed50bb551ed,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,1601,0
430,mainnet,0xb42616e266cb0c6d34c1434f09b95ed50bb551ed-member-0xf503017d7baf7fbc0fff7492b751025c6a78179b-rage-9546876,1582556881,0xb42616e266cb0c6d34c1434f09b95ed50bb551ed,0xf503017d7baf7fbc0fff7492b751025c6a78179b,500,0
431,mainnet,0xb5cef5887a0b46d895cb1893b3cddc9a31607261-member-0x0d8853b7ffbef323489cf8c2749881374fd246b6-rage-11120050,1603555600,0xb5cef5887a0b46d895cb1893b3cddc9a31607261,0x0d8853b7ffbef323489cf8c2749881374fd246b6,4,0
432,mainnet,0xb5cef5887a0b46d895cb1893b3cddc9a31607261-member-0x0f10f27fbe3622e7d4bdf1f141c6e50ed8845af6-rage-11651713,1610607275,0xb5cef5887a0b46d895cb1893b3cddc9a31607261,0x0f10f27fbe3622e7d4bdf1f141c6e50ed8845af6,4,0
433,mainnet,0xb5cef5887a0b46d895cb1893b3cddc9a31607261-member-0x16f0a28f9a7874207dde61895bfeac49a34915be-rage-10266659,1592174741,0xb5cef5887a0b46d895cb1893b3cddc9a31607261,0x16f0a28f9a7874207dde61895bfeac49a34915be,1,0
434,mainnet,0xb5cef5887a0b46d895cb1893b3cddc9a31607261-member-0x4c9d4a1310639da40bd47b68553ed6eb366db22c-rage-10219978,1591550682,0xb5cef5887a0b46d895cb1893b3cddc9a31607261,0x4c9d4a1310639da40bd47b68553ed6eb366db22c,1,0
435,mainnet,0xb5cef5887a0b46d895cb1893b3cddc9a31607261-member-0x8b8db5b327a3d051367d78b4a028722ee06555f1-rage-10504710,1595360290,0xb5cef5887a0b46d895cb1893b3cddc9a31607261,0x8b8db5b327a3d051367d78b4a028722ee06555f1,5,0
436,mainnet,0xb5cef5887a0b46d895cb1893b3cddc9a31607261-member-0x8c2e67bd3d0f432ef75d9ae6623cd0dfbce66050-rage-11275192,1605613021,0xb5cef5887a0b46d895cb1893b3cddc9a31607261,0x8c2e67bd3d0f432ef75d9ae6623cd0dfbce66050,10,0
437,mainnet,0xb5cef5887a0b46d895cb1893b3cddc9a31607261-member-0xc0ffeed1835620b81fb8d0cad1098ce210f739e9-rage-11030890,1602374964,0xb5cef5887a0b46d895cb1893b3cddc9a31607261,0xc0ffeed1835620b81fb8d0cad1098ce210f739e9,1,0
438,mainnet,0xb5cef5887a0b46d895cb1893b3cddc9a31607261-member-0xd7c318e9f9129239f6ba4e10994137113dcf6244-rage-10492992,1595202495,0xb5cef5887a0b46d895cb1893b3cddc9a31607261,0xd7c318e9f9129239f6ba4e10994137113dcf6244,4,0
439,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x0eabffd8ce94ab2387fc44ba32642af0c58af433-rage-9855834,1586672178,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x0eabffd8ce94ab2387fc44ba32642af0c58af433,10,0
440,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x1dac51886d5b461fccc784ad3813a5969dd42e6f-rage-9865113,1586795547,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x1dac51886d5b461fccc784ad3813a5969dd42e6f,45,0
441,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x4fafa767c9cb71394875c139d43aee7799748908-rage-9848466,1586574772,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x4fafa767c9cb71394875c139d43aee7799748908,10,0
442,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x509fdabab2c609dfd1230c3c36e859779ed97fed-rage-8830090,1572296932,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x509fdabab2c609dfd1230c3c36e859779ed97fed,10,0
443,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x509fdabab2c609dfd1230c3c36e859779ed97fed-rage-9191762,1577810664,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x509fdabab2c609dfd1230c3c36e859779ed97fed,10,0
444,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x5a9e792143bf2708b4765c144451dca54f559a19-rage-9862953,1586766927,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x5a9e792143bf2708b4765c144451dca54f559a19,30,0
445,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x5b93ff82faaf241c15997ea3975419dddd8362c5-rage-9113099,1576458406,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x5b93ff82faaf241c15997ea3975419dddd8362c5,10,0
446,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x5b93ff82faaf241c15997ea3975419dddd8362c5-rage-9834760,1586391855,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x5b93ff82faaf241c15997ea3975419dddd8362c5,10,0
447,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x5f350bf5fee8e254d6077f8661e9c7b83a30364e-rage-9859970,1586727069,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x5f350bf5fee8e254d6077f8661e9c7b83a30364e,10,0
448,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x66b1de0f14a0ce971f7f248415063d44caf19398-rage-9786683,1585752792,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x66b1de0f14a0ce971f7f248415063d44caf19398,100,0
449,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x66b1de0f14a0ce971f7f248415063d44caf19398-rage-9827357,1586293413,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x66b1de0f14a0ce971f7f248415063d44caf19398,100,0
450,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x66b1de0f14a0ce971f7f248415063d44caf19398-rage-9827990,1586301722,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x66b1de0f14a0ce971f7f248415063d44caf19398,214,0
451,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x67168517c1d0835147e2bd66e40a602e9fb9cbd9-rage-9828050,1586302712,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x67168517c1d0835147e2bd66e40a602e9fb9cbd9,10,0
452,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e-rage-9913051,1587435071,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,10,0
453,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x6fc46b64e3de0a4962d15a75129f39a9068c6f10-rage-9867572,1586827899,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x6fc46b64e3de0a4962d15a75129f39a9068c6f10,10,0
454,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x818ff73a5d881c27a945be944973156c01141232-rage-9876203,1586943163,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x818ff73a5d881c27a945be944973156c01141232,10,0
455,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8-rage-9486972,1581760598,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8,1,0
456,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8-rage-9491914,1581827499,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8,4,0
457,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8-rage-9509303,1582057983,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8,4,0
458,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8-rage-9835702,1586403961,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8,10,0
459,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf-rage-8963049,1574175991,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,20,0
460,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf-rage-9171633,1577464803,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,60,0
461,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf-rage-9864448,1586786889,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,120,0
462,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-rage-9392017,1580500228,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,50,0
463,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-rage-9848654,1586577181,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,10,0
464,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0x8f942eced007bd3976927b7958b50df126feecb5-rage-9865053,1586794785,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0x8f942eced007bd3976927b7958b50df126feecb5,75,0
465,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xa15ca74e65bf72730811abf95163e89ad9b9dff6-rage-9865128,1586795818,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,10,0
466,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0-rage-9857731,1586697667,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0,10,0
467,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xb53b0255895c4f9e3a185e484e5b674bccfbc076-rage-9934995,1587728170,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xb53b0255895c4f9e3a185e484e5b674bccfbc076,20,0
468,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xc746708e27c5a8013fe8a9c62af17f64610acdfc-rage-9554028,1582652709,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xc746708e27c5a8013fe8a9c62af17f64610acdfc,31,0
469,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xc746708e27c5a8013fe8a9c62af17f64610acdfc-rage-9872975,1586899676,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xc746708e27c5a8013fe8a9c62af17f64610acdfc,15,0
470,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xc7f459c7edcf9333d223bd1c346f46819403ca06-rage-9912066,1587422521,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xc7f459c7edcf9333d223bd1c346f46819403ca06,10,0
471,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214-rage-9891431,1587146712,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,10,0
472,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xced608aa29bb92185d9b6340adcbfa263dae075b-rage-8878173,1572965238,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xced608aa29bb92185d9b6340adcbfa263dae075b,10,0
473,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xced608aa29bb92185d9b6340adcbfa263dae075b-rage-9039867,1575317585,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xced608aa29bb92185d9b6340adcbfa263dae075b,21,0
474,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xced608aa29bb92185d9b6340adcbfa263dae075b-rage-9788063,1585771582,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xced608aa29bb92185d9b6340adcbfa263dae075b,330,0
475,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xced608aa29bb92185d9b6340adcbfa263dae075b-rage-9839672,1586457290,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xced608aa29bb92185d9b6340adcbfa263dae075b,199,0
476,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9-rage-9039925,1575318347,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,1,0
477,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9-rage-9040000,1575319535,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,1,0
478,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9-rage-9040009,1575319711,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,1,0
479,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9-rage-9839721,1586458009,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,186,0
480,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-9892620,1587162495,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xd3e9d60e4e4de615124d5239219f32946d10151d,10,0
481,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xd714dd60e22bbb1cbafd0e40de5cfa7bbdd3f3c8-rage-9839112,1586449865,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xd714dd60e22bbb1cbafd0e40de5cfa7bbdd3f3c8,10,0
482,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xdf73fe01dfddb55a900b947c5726b2e54dddd95a-rage-9855887,1586672759,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xdf73fe01dfddb55a900b947c5726b2e54dddd95a,20,0
483,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xf7f189082878846c11a94ddac51c41afc7a7c772-rage-9865803,1586805082,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xf7f189082878846c11a94ddac51c41afc7a7c772,10,0
484,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xfacef700458d4fc9746f7f3e0d37b462711ff09e-rage-9828235,1586305130,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xfacef700458d4fc9746f7f3e0d37b462711ff09e,10,0
485,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xffadc07f1bfb127f4312e8652fe94ab0c771b54d-rage-9857495,1586694407,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xffadc07f1bfb127f4312e8652fe94ab0c771b54d,0,0
486,mainnet,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1-member-0xffadc07f1bfb127f4312e8652fe94ab0c771b54d-rage-9857532,1586694933,0xbd6fa666fbb6fdeb4fc5eb36cdd5c87b069b24c1,0xffadc07f1bfb127f4312e8652fe94ab0c771b54d,10,0
487,mainnet,0xbeb3e32355a933501c247e2dbde6e6ca2489bf3d-member-0x5adb8209b5276a23426994298fe9900644f57924-rage-11519429,1608854243,0xbeb3e32355a933501c247e2dbde6e6ca2489bf3d,0x5adb8209b5276a23426994298fe9900644f57924,10,0
488,mainnet,0xbeb3e32355a933501c247e2dbde6e6ca2489bf3d-member-0xa602414cd1d2cd2c3f29693a5f4f2a74311ae170-rage-11830138,1612978378,0xbeb3e32355a933501c247e2dbde6e6ca2489bf3d,0xa602414cd1d2cd2c3f29693a5f4f2a74311ae170,10,0
489,mainnet,0xbeb3e32355a933501c247e2dbde6e6ca2489bf3d-member-0xb6dacfc9e6443f2546e9285ba4ae6359cdc20727-rage-12405367,1620632199,0xbeb3e32355a933501c247e2dbde6e6ca2489bf3d,0xb6dacfc9e6443f2546e9285ba4ae6359cdc20727,10,0
490,mainnet,0xbeb3e32355a933501c247e2dbde6e6ca2489bf3d-member-0xd3e9d60e4e4de615124d5239219f32946d10151d-rage-16923220,1679974679,0xbeb3e32355a933501c247e2dbde6e6ca2489bf3d,0xd3e9d60e4e4de615124d5239219f32946d10151d,10,0
491,mainnet,0xc4cd59453b71ef6175dc3aa3393b7510ffa280a0-member-0x0ad52bc1bca8fa85775a1e3296a92da1ac60a9e2-rage-12355838,1619973114,0xc4cd59453b71ef6175dc3aa3393b7510ffa280a0,0x0ad52bc1bca8fa85775a1e3296a92da1ac60a9e2,1000,0
492,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0x29c4dbc1a81d06c9aa2faed93bb8b4a78f3eabdb-rage-11379956,1607002884,0xcb46298767fb5d44c18313976c30d3eeb5071862,0x29c4dbc1a81d06c9aa2faed93bb8b4a78f3eabdb,1,0
493,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0x334ce923420ff1aa4f272e92bf68013d092ae7b4-rage-11674898,1610915496,0xcb46298767fb5d44c18313976c30d3eeb5071862,0x334ce923420ff1aa4f272e92bf68013d092ae7b4,2,0
494,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0x37b376924ffcce0b3e74004000ead546e299e3c6-rage-10967258,1601515824,0xcb46298767fb5d44c18313976c30d3eeb5071862,0x37b376924ffcce0b3e74004000ead546e299e3c6,2,0
495,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0x50664ede715e131f584d3e7eaabd7818bb20a068-rage-16312149,1672578899,0xcb46298767fb5d44c18313976c30d3eeb5071862,0x50664ede715e131f584d3e7eaabd7818bb20a068,2,0
496,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0x59171b87817c5f07157066bd5284707a711229b3-rage-16235515,1671655103,0xcb46298767fb5d44c18313976c30d3eeb5071862,0x59171b87817c5f07157066bd5284707a711229b3,1,0
497,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0x885f12b525218ca9377755f9a534ce230ac5d2d8-rage-10967228,1601515504,0xcb46298767fb5d44c18313976c30d3eeb5071862,0x885f12b525218ca9377755f9a534ce230ac5d2d8,8,0
498,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0x97a3211908d337e399b6822ecb20cca1e2038074-rage-11488824,1608448888,0xcb46298767fb5d44c18313976c30d3eeb5071862,0x97a3211908d337e399b6822ecb20cca1e2038074,3,0
499,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0xb3e08599ac57666be68dbb3d311b9c607900a83b-rage-11345882,1606551475,0xcb46298767fb5d44c18313976c30d3eeb5071862,0xb3e08599ac57666be68dbb3d311b9c607900a83b,3,3
500,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0xcbc749fae1a330bf0bd0f811ea6d485cbe5afed2-rage-11743166,1611821648,0xcb46298767fb5d44c18313976c30d3eeb5071862,0xcbc749fae1a330bf0bd0f811ea6d485cbe5afed2,1,0
501,mainnet,0xcb46298767fb5d44c18313976c30d3eeb5071862-member-0xefde6a97af618ad407211c3d5d494bc257948208-rage-10996600,1601912578,0xcb46298767fb5d44c18313976c30d3eeb5071862,0xefde6a97af618ad407211c3d5d494bc257948208,1,1
502,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x59f2c42e7ac266c7c72331eeb1bade7983cca20b-rage-14043811,1642699813,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x59f2c42e7ac266c7c72331eeb1bade7983cca20b,4,0
503,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x59f2c42e7ac266c7c72331eeb1bade7983cca20b-rage-14437160,1647966162,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x59f2c42e7ac266c7c72331eeb1bade7983cca20b,1,0
504,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x5c930db102c6ebb9cc32fd26f8a274f9493c5c52-rage-12427971,1620934419,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x5c930db102c6ebb9cc32fd26f8a274f9493c5c52,5,0
505,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x5c930db102c6ebb9cc32fd26f8a274f9493c5c52-rage-15238241,1659109310,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x5c930db102c6ebb9cc32fd26f8a274f9493c5c52,12,0
506,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x5c930db102c6ebb9cc32fd26f8a274f9493c5c52-rage-9807527,1586030117,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x5c930db102c6ebb9cc32fd26f8a274f9493c5c52,3,0
507,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x86fd6dd41bad636b5b3b9228bc5642fa0df392e8-rage-12427751,1620931780,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x86fd6dd41bad636b5b3b9228bc5642fa0df392e8,40,0
508,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x86fd6dd41bad636b5b3b9228bc5642fa0df392e8-rage-12428265,1620938043,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x86fd6dd41bad636b5b3b9228bc5642fa0df392e8,5,0
509,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x86fd6dd41bad636b5b3b9228bc5642fa0df392e8-rage-13386038,1633802804,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x86fd6dd41bad636b5b3b9228bc5642fa0df392e8,4,0
510,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x86fd6dd41bad636b5b3b9228bc5642fa0df392e8-rage-9965956,1588143275,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x86fd6dd41bad636b5b3b9228bc5642fa0df392e8,1,0
511,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x8feb1fcfcc602a3d7f37f88ed53b039dd4902e2b-rage-15006718,1655885891,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x8feb1fcfcc602a3d7f37f88ed53b039dd4902e2b,1,0
512,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0x8feb1fcfcc602a3d7f37f88ed53b039dd4902e2b-rage-9876991,1586953558,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0x8feb1fcfcc602a3d7f37f88ed53b039dd4902e2b,5,0
513,mainnet,0xcc7dcdb700eed457c8180406d7d699877f4eee24-member-0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214-rage-11529051,1608982033,0xcc7dcdb700eed457c8180406d7d699877f4eee24,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,15,0
514,mainnet,0xcfa7700f9c15f03e0ae81ebd524e4c2af915d13b-member-0x13534638007051ca24d92bc10799d4c83dd66f0d-rage-13025800,1628977351,0xcfa7700f9c15f03e0ae81ebd524e4c2af915d13b,0x13534638007051ca24d92bc10799d4c83dd66f0d,5,0
